time,id,url,kind,label,reason,text
2026-01-20T13:02:46.497000Z,2013598074652762294,https://x.com/saylor/status/2013598074652762294,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 22,305 BTC for ~$2.13 billion at ~$95,284 per bitcoin. As of 1/19/2026, we hodl 709,715 $BTC acquired for ~$53.92 billion at ~$75,979 per bitcoin. $MSTR $STRC https://t.co/pJM0Yuy32w"
2026-01-22T14:22:10.168000Z,2014342830668263718,https://x.com/saylor/status/2014342830668263718,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Thinking about buying more bitcoin.
2026-01-26T13:03:15.942000Z,2015772525347635641,https://x.com/saylor/status/2015772525347635641,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 2,932 BTC for ~$264.1 million at ~$90,061 per bitcoin. As of 1/25/2026, we hodl 712,647 $BTC acquired for ~$54.19 billion at ~$76,037 per bitcoin. $MSTR $STRC https://t.co/RooLfEvniX"
2026-02-01T14:08:32.996000Z,2017963281856545191,https://x.com/saylor/status/2017963281856545191,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,More Orange. pic.twitter.com/b5iYIMARJX
2026-02-02T13:02:25.863000Z,2018309030360363422,https://x.com/saylor/status/2018309030360363422,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 855 BTC for ~$75.3 million at ~$87,974 per bitcoin. As of 2/1/2026, we hodl 713,502 $BTC acquired for ~$54.26 billion at ~$76,052 per bitcoin. $MSTR $STRC https://t.co/tYTGMwPPUF"
2026-02-03T13:40:21.463000Z,2018680962784145871,https://x.com/saylor/status/2018680962784145871,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,The Rules of Bitcoin 1. Buy Bitcoin 2. Don't Sell the Bitcoin
2026-02-05T15:01:53.038000Z,2019426255268204617,https://x.com/saylor/status/2019426255268204617,hint_no_weak,弱不买暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,HODL
2026-02-08T13:16:23.628000Z,2020486871394992570,https://x.com/saylor/status/2020486871394992570,hint_yes_strong,强买入暗示,Orange dots 系列：Orange Dots Matter，语义偏新增买入点提示,Orange Dots Matter. pic.twitter.com/QYLQpgoWbQ
2026-02-09T13:03:52.234000Z,2020846107685695931,https://x.com/saylor/status/2020846107685695931,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 1,142 BTC for ~$90.0 million at ~$78,815 per bitcoin. As of 2/8/2026, we hodl 714,644 $BTC acquired for ~$54.35 billion at ~$76,056 per bitcoin. $MSTR $STRC https://t.co/4X2c81LQwm"
2026-02-17T13:02:33.548000Z,2023744880577548457,https://x.com/saylor/status/2023744880577548457,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 2,486 BTC for ~$168.4 million at ~$67,710 per bitcoin. As of 2/16/2026, we hodl 717,131 $BTC acquired for ~$54.52 billion at ~$76,027 per bitcoin. $MSTR $STRC https://t.co/wvxRYZlQ3Y"
2026-02-23T13:03:16.347000Z,2025919387283099870,https://x.com/saylor/status/2025919387283099870,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 592 BTC for ~$39.8 million at ~$67,286 per bitcoin. As of 2/22/2026, we hodl 717,722 $BTC acquired for ~$54.56 billion at ~$76,020 per bitcoin. $MSTR $STRC https://t.co/jSQroB4LnE"
2026-02-26T15:05:31.642000Z,2027037317337412040,https://x.com/saylor/status/2027037317337412040,hint_yes_weak,弱买入暗示,人工复核降级：Need a bigger orange bag 与 orange/stacking 相关，但不是明确新增 dots 或 Strategy 买入,Need a bigger orange bag. pic.twitter.com/DoVuklGMFr
2026-03-02T13:02:42.930000Z,2028455962181574791,https://x.com/saylor/status/2028455962181574791,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 3,015 BTC for ~$204.1 million at ~$67,700 per bitcoin. As of 3/1/2026, we hodl 720,737 $BTC acquired for ~$54.77 billion at ~$75,985 per bitcoin. $MSTR $STRC https://t.co/rqDIhlUDNx"
2026-03-03T16:36:43.196000Z,2028872206025998707,https://x.com/saylor/status/2028872206025998707,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,I'm buying bitcoin right now. Are you?
2026-03-04T16:48:12.425000Z,2029237484727542226,https://x.com/saylor/status/2029237484727542226,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,We can buy more Bitcoin than they can sell.
2026-03-09T12:01:17.333000Z,2030977218726244562,https://x.com/saylor/status/2030977218726244562,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 17,994 BTC for ~$1.28 billion at ~$70,946 per bitcoin. As of 3/8/2026, we hodl 738,731 $BTC acquired for ~$56.04 billion at ~$75,862 per bitcoin. $MSTR $STRC https://t.co/wB1k3Nt1xa"
2026-03-15T11:47:44.745000Z,2033148137678704725,https://x.com/saylor/status/2033148137678704725,hint_yes_strong,强买入暗示,Orange dots 系列：Stretch the Orange Dots，语义偏新增/拉长买入点,Stretch the Orange Dots. pic.twitter.com/WMVPUxlIcx
2026-03-16T12:01:50.800000Z,2033514074156179922,https://x.com/saylor/status/2033514074156179922,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 22,337 BTC for ~$1.57 billion at ~$70,194 per bitcoin. As of 3/15/2026, we hodl 761,068 $BTC acquired for ~$57.61 billion at ~$75,696 per bitcoin. $MSTR $STRC https://t.co/6hv6PjzOKQ"
2026-03-23T12:03:03.540000Z,2036051094309068931,https://x.com/saylor/status/2036051094309068931,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 1,031 BTC for ~$76.6 million at ~$74,326 per bitcoin. As of 3/22/2026, we hodl 762,099 $BTC acquired for ~$57.69 billion at ~$75,694 per bitcoin. $MSTR $STRC https://t.co/SELVmAz9WA"
2026-04-03T17:45:07.918000Z,2040123446311481643,https://x.com/saylor/status/2040123446311481643,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,It’s a Good Friday to buy Bitcoin.
2026-04-05T12:38:19.177000Z,2040771010186596441,https://x.com/saylor/status/2040771010186596441,hint_yes_strong,强买入暗示,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,₿ack to Work. pic.twitter.com/mbZTWiNUct
2026-04-06T12:05:37.987000Z,2041125172225192100,https://x.com/saylor/status/2041125172225192100,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 4,871 BTC for ~$329.9 million at ~$67,718 per bitcoin. As of 4/5/2026, we hold 766,970 $BTC acquired for ~$58.02 billion at ~$75,644 per bitcoin. $MSTR $STRC https://t.co/dWgTMEgOgX"
2026-04-09T12:43:20.175000Z,2042221824126144607,https://x.com/saylor/status/2042221824126144607,hint_yes_weak,弱买入暗示,人工复核降级：Still stacking 与买入主题相关，但没有 Strategy 当期交易、dots 或时间锚,Still stacking. $BTC
2026-04-13T12:02:34.170000Z,2043661116300050583,https://x.com/saylor/status/2043661116300050583,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 13,927 BTC for ~$1.00 billion at ~$71,902 per bitcoin and has achieved BTC Yield of 5.6% YTD 2026. As of 4/12/2026, we hodl 780,897 $BTC acquired for ~$59.02 billion at ~$75,577 per bitcoin. $MSTR $STRC https://t.co/xVKjg2cEVP"
2026-04-19T20:57:06.327000Z,2045969963869945893,https://x.com/saylor/status/2045969963869945893,hint_yes_weak,弱买入暗示,人工复核降级：Incoming... 有市场注意力价值，但文本本身未说明 incoming 的对象，降为弱买入,Incoming... pic.twitter.com/JqwzvJpca1
2026-04-20T12:02:24.602000Z,2046197791228068167,https://x.com/saylor/status/2046197791228068167,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 34,164 BTC for ~$2.54 billion at ~$74,395 per bitcoin and has achieved BTC Yield of 9.5% YTD 2026. As of 4/19/2026, we hodl 815,061 $BTC acquired for ~$61.56 billion at ~$75,527 per bitcoin. $MSTR $STRC https://t.co/ifGXjMeIZH"
2026-04-24T12:23:33.797000Z,2047652666080125235,https://x.com/saylor/status/2047652666080125235,hint_yes_weak,弱买入暗示,人工复核降级：The Future is Orange 属于 orange 叙事/梗，相关但不构成强买入暗示,The Future is Orange pic.twitter.com/kU67FdwYj9
2026-04-27T12:02:19.579000Z,2048734485219602740,https://x.com/saylor/status/2048734485219602740,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 3,273 BTC for ~$255.0 million at ~$77,906 per bitcoin and has achieved BTC Yield of 9.6% YTD 2026. As of 4/26/2026, we hodl 818,334 $BTC acquired for ~$61.81 billion at ~$75,537 per bitcoin. $MSTR $STRC https://t.co/HnXQ1OY6Yv"
2026-05-03T13:17:07.666000Z,2050927636814168433,https://x.com/saylor/status/2050927636814168433,hint_no_strong,强不买暗示,明确不买：No buys this week，并说明 next week 再工作,No buys this week. Back to work next week. $BTC pic.twitter.com/lqliYZPAf4
2026-05-07T14:26:57.807000Z,2052394763001761817,https://x.com/saylor/status/2052394763001761817,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,Buy more bitcoin than you sell.
2026-05-09T21:28:17.362000Z,2053225568871780548,https://x.com/saylor/status/2053225568871780548,hint_yes_weak,弱买入暗示,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,"My latest thoughts on $BTC , $STRC , and $MSTR with @TheBonnieChang and @davidlin_TV at Consensus 2026. 0:00 - Strategy’s Bitcoin sale controversy 0:36 - Why Strategy may sell Bitcoin 3:12 - “Never sell your Bitcoin” explained 4:40 - How Strategy buys more Bitcoin than it sells… pic.twitter.com/mQQJefM3mH"
2026-05-10T11:25:50.137000Z,2053436344286769483,https://x.com/saylor/status/2053436344286769483,hint_yes_strong,强买入暗示,明确反转工作暗示：Back to work，承接前一周 no buys，指向本周恢复买入,Back to work. $BTC pic.twitter.com/HLbBv5Sbbx
2026-05-11T12:02:39.524000Z,2053807998993150151,https://x.com/saylor/status/2053807998993150151,confirm_yes,官方确认买入,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,"Strategy has acquired 535 BTC for ~$43.0 million at ~$80,340 per bitcoin and has achieved BTC Yield of 9.4% YTD 2026. As of 5/10/2026, we hodl 818,869 $BTC acquired for ~$61.86 billion at ~$75,540 per bitcoin. $MSTR $STRC https://t.co/qScHXi2BBJ"
