reviewed,time,id,url,markets,review_label,trade_relevance,confidence,review_method,review_reason,price_curve_note,current_kind,semantic_override_kind,semantic_reason,market_context,text
yes,2025-06-27T17:08:48.016000Z,1938645700772012311,https://x.com/saylor/status/1938645700772012311,35,context_policy,context,low,semantic_context_full_pass,政策/宏观采用叙事，非 Strategy 当期买入信号,,context,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","Bitcoin is ""amazing"" and ""a great thing for our country."" – President Trump pic.twitter.com/tALCvB2FVm"
yes,2025-06-28T09:27:12.095000Z,1938891923525149151,https://x.com/saylor/status/1938891923525149151,35,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","My Views on BTC Theory and Practice at @BTCPrague . 4:07 BTC Business Models, Treasury Theory & Growth Dynamics 13:30 BTC Equity Models & Metrics (BTC Yield, BTC Gain) 18:10 BTC Credit Models & Metrics (BTC Rating, BTC Risk, BTC Credit) 21:25 Logic of BTC Perpetual Preferreds… pic.twitter.com/fkra9vmYp3"
yes,2025-06-28T12:00:19.213000Z,1938930457091162145,https://x.com/saylor/status/1938930457091162145,35,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","""BTC Theory & Practice by Michael Saylor at BTC Prague"" on YouTube. https://t.co/zpxuFlaNAQ"
yes,2025-06-28T16:24:30.342000Z,1938996941544718468,https://x.com/saylor/status/1938996941544718468,35,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","Liberté, Égalité, Fraternité pic.twitter.com/a0D2tskxXJ"
yes,2025-06-28T19:46:45.237000Z,1939047838983286977,https://x.com/saylor/status/1939047838983286977,35,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",21 in 21 pic.twitter.com/AQr5k89pTg
yes,2025-06-29T06:50:18.530000Z,1939214828037452062,https://x.com/saylor/status/1939214828037452062,35,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","""The Power of 21: Bitcoin, Time, and the Engineering of Generational Wealth"" on YouTube https://t.co/VyXaxCi4eC"
yes,2025-06-29T09:36:04.714000Z,1939256545356677554,https://x.com/saylor/status/1939256545356677554,35,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",⚡️
yes,2025-06-29T09:42:02.027000Z,1939258044036112876,https://x.com/saylor/status/1939258044036112876,35,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",Maybe Bitcoin?
yes,2025-06-29T12:01:30.514000Z,1939293144014606543,https://x.com/saylor/status/1939293144014606543,35,hint_yes_strong,actionable,high,manual_semantic_override,人工复核升级：这条文本本身是泛 BTC 加仓语义，但配图被多家报道确认为 Strategy/SaylorTracker portfolio tracker，橙点代表买入点；Sunday tracker 配图 + bought more 语义在历史上等同于次日买入披露前的强提示，且该推文后约 10 秒市场从约 0.968 跳到 0.994,,,hint_yes_strong,人工复核升级：这条文本本身是泛 BTC 加仓语义，但配图被多家报道确认为 Strategy/SaylorTracker portfolio tracker，橙点代表买入点；Sunday tracker 配图 + bought more 语义在历史上等同于次日买入披露前的强提示，且该推文后约 10 秒市场从约 0.968 跳到 0.994,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","In 21 years, you'll wish you'd bought more. pic.twitter.com/s1I607RVda"
yes,2025-06-29T15:13:19.815000Z,1939341417521807472,https://x.com/saylor/status/1939341417521807472,35,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",Sell ₿itcoin Therapy?
yes,2025-06-30T06:49:14.957000Z,1939576949258453018,https://x.com/saylor/status/1939576949258453018,35,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",#5 on the ₿100
yes,2025-06-30T06:56:43.950000Z,1939578832471855567,https://x.com/saylor/status/1939578832471855567,35,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",#20 on the ₿100
yes,2025-06-30T07:43:36.838000Z,1939590630579307001,https://x.com/saylor/status/1939590630579307001,35,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",When I first decided to get irresponsibly long Bitcoin. https://t.co/PquHIySxoW
yes,2025-06-30T11:26:38.945000Z,1939646759204016411,https://x.com/saylor/status/1939646759204016411,35,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]",Keep climbing to #2. Then we fight.
yes,2025-06-30T12:03:06.892000Z,1939655936118808917,https://x.com/saylor/status/1939655936118808917,35,confirm_yes,actionable,high,confirmed_disclosure,Saylor/Strategy 明确披露买入或未买入，是最终确认信号,,confirm_yes,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","Strategy has acquired 4,980 BTC for ~$531.9 million at ~$106,801 per bitcoin and has achieved BTC Yield of 19.7% YTD 2025. As of 6/29/2025, we hodl 597,325 $BTC acquired for ~$42.40 billion at ~$70,982 per bitcoin. $MSTR $STRK $STRF $STRD https://t.co/xvWnSkfukS"
yes,2025-06-30T12:07:23.687000Z,1939657013195108402,https://x.com/saylor/status/1939657013195108402,35,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""35"",""slug"":""will-microstrategy-purchase-bitcoin-june-24-30""}]","When the war breaks out, you gotta choose sides."
yes,2025-06-30T17:08:47.063000Z,1939732860371407299,https://x.com/saylor/status/1939732860371407299,,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,[],We must end unfair taxes on BTC miners if America is going to be the world's Bitcoin Superpower. https://t.co/3DeRFx558v
yes,2025-07-01T11:02:21.601000Z,1940003034525790228,https://x.com/saylor/status/1940003034525790228,36,context_treasury_metrics,context,medium,semantic_context_full_pass,BTC Yield/Gain/持仓或财务指标复盘，通常是背景而非当期买入确认,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]","$MSTR generated a BTC Yield of 7.8% in Q2 — a BTC Gain of ₿41,407, worth ~$4.4 billion. pic.twitter.com/olIcXFKohG"
yes,2025-07-01T13:28:59.414000Z,1940039935228068282,https://x.com/saylor/status/1940039935228068282,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Bitcoin is based on physics.
yes,2025-07-01T13:36:43.529000Z,1940041881867759617,https://x.com/saylor/status/1940041881867759617,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Michael Saylor’s Strategy to Join Wall Street Elite With $14 Billion Windfall https://t.co/TUXH3nEpy9
yes,2025-07-01T20:05:01.794000Z,1940139601873793112,https://x.com/saylor/status/1940139601873793112,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Congratulations Eleanor. 🇺🇸
yes,2025-07-01T20:54:29.049000Z,1940152047443014115,https://x.com/saylor/status/1940152047443014115,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]","Public companies acquired about 131,000 coins in the second quarter, growing their bitcoin balance 18%, according to data provider Bitcoin Treasuries. ETFs showed an 8% increase or about 111,000 BTC in the same period. https://t.co/Nyiquq8Ync"
yes,2025-07-02T05:28:52.732000Z,1940281499112374567,https://x.com/saylor/status/1940281499112374567,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Bitcoin
yes,2025-07-02T07:03:32.035000Z,1940305319835615541,https://x.com/saylor/status/1940305319835615541,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Everyone gets Bitcoin at the price they deserve. pic.twitter.com/f8Vu7818nT
yes,2025-07-02T13:40:08.594000Z,1940405129838317655,https://x.com/saylor/status/1940405129838317655,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Bitcoin
yes,2025-07-02T13:41:57.959000Z,1940405588548345887,https://x.com/saylor/status/1940405588548345887,36,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Bitcoin is money. Everything else is credit. pic.twitter.com/1Dxk9Egnhi
yes,2025-07-02T14:33:12.621000Z,1940418484615450933,https://x.com/saylor/status/1940418484615450933,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",You can just do things.⚡️
yes,2025-07-02T17:48:25.913000Z,1940467613722931359,https://x.com/saylor/status/1940467613722931359,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",👀
yes,2025-07-02T21:00:07.546000Z,1940515855068287220,https://x.com/saylor/status/1940515855068287220,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Copy $MSTR or bow to $NVDA . pic.twitter.com/o4CxptSNXR
yes,2025-07-03T12:08:18.499000Z,1940744406690418919,https://x.com/saylor/status/1940744406690418919,36,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Let's Go Faster 🚀 pic.twitter.com/3jbvijTeXG
yes,2025-07-03T18:34:09.631000Z,1940841509575946649,https://x.com/saylor/status/1940841509575946649,36,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",I'm going to be buying the top forever. pic.twitter.com/3Nfa3vLAoK
yes,2025-07-03T19:12:27.970000Z,1940851149508424081,https://x.com/saylor/status/1940851149508424081,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",$IBIT will be #1.
yes,2025-07-04T12:10:57.505000Z,1941107461475520829,https://x.com/saylor/status/1941107461475520829,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Bitcoin is Freedom pic.twitter.com/iQuKYin3Jb
yes,2025-07-05T12:08:11.897000Z,1941469154730705222,https://x.com/saylor/status/1941469154730705222,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]","If you’re going to fight, fight for Bitcoin. pic.twitter.com/LP61sKZVeG"
yes,2025-07-05T18:15:01.182000Z,1941561468362604684,https://x.com/saylor/status/1941561468362604684,36,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",$MSTR is amplified Bitcoin. $BTC is pure Bitcoin. $STRK is structured Bitcoin. All three are winning this year. pic.twitter.com/SzEa5ykOC2
yes,2025-07-06T06:33:43.429000Z,1941747369340535104,https://x.com/saylor/status/1941747369340535104,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Own Bitcoin or serve the Silicon Overlord. pic.twitter.com/sVmF1hGbvX
yes,2025-07-06T12:14:55.599000Z,1941833235845034478,https://x.com/saylor/status/1941833235845034478,36,hint_no_strong,actionable,high,semantic_signal_full_pass,语义结构与历史 dots/orange/work/HODL 买入或不买暗示一致，需结合价格曲线看是否已被交易,,hint_no_strong,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7"",""distance"":8,""near_move_time"":""2025-07-06T12:15:03Z"",""near_move_pp"":70.2,""near_move_from"":0.2682,""near_move_to"":0.97,""near_move_size"":44.57}]",Some weeks you just need to HODL. pic.twitter.com/rVcFQkFoG0
yes,2025-07-06T19:11:37.066000Z,1941938099598119155,https://x.com/saylor/status/1941938099598119155,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",Congratulations Jeff. 🚀
yes,2025-07-07T06:58:34.222000Z,1942116010045124804,https://x.com/saylor/status/1942116010045124804,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]","₿2,205 🔥"
yes,2025-07-07T07:00:01.570000Z,1942116376409149600,https://x.com/saylor/status/1942116376409149600,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",₿116 🔥
yes,2025-07-07T07:01:21.271000Z,1942116710699397555,https://x.com/saylor/status/1942116710699397555,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7""}]",₿226 🔥
yes,2025-07-07T12:02:57.271000Z,1942192610824622151,https://x.com/saylor/status/1942192610824622151,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7"",""distance"":164,""near_move_time"":""2025-07-07T12:00:13Z"",""near_move_pp"":-37.5,""near_move_from"":0.4473,""near_move_to"":0.0718,""near_move_size"":2302.07}]",$MSTR Reports $14 Billion in Total Bitcoin Fair Value Appreciation in Q2 2025 https://t.co/DVxLsZTvEN
yes,2025-07-07T12:10:26.447000Z,1942194494805344538,https://x.com/saylor/status/1942194494805344538,36,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7"",""distance"":613,""near_move_time"":""2025-07-07T12:00:13Z"",""near_move_pp"":-37.5,""near_move_from"":0.4473,""near_move_to"":0.0718,""near_move_size"":2302.07}]",Let's get after bitcoin relentlessly.
yes,2025-07-07T12:12:43.489000Z,1942195069601153025,https://x.com/saylor/status/1942195069601153025,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7"",""distance"":750,""near_move_time"":""2025-07-07T12:00:13Z"",""near_move_pp"":-37.5,""near_move_from"":0.4473,""near_move_to"":0.0718,""near_move_size"":2302.07}]",₿187 🔥
yes,2025-07-07T12:35:45.496000Z,1942200866158596465,https://x.com/saylor/status/1942200866158596465,36,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7"",""distance"":2132,""near_move_time"":""2025-07-07T12:00:13Z"",""near_move_pp"":-37.5,""near_move_from"":0.4473,""near_move_to"":0.0718,""near_move_size"":2302.07}]",Strategy Announces $4.2 Billion $STRD At-The-Market Program pic.twitter.com/JVIYQmQSpv
yes,2025-07-07T12:35:45.985000Z,1942200868209639786,https://x.com/saylor/status/1942200868209639786,36,context_funding,context,medium,semantic_context_full_pass,融资/证券/信用工具相关，会影响资金能力预期，但不是买 BTC 的确认或强暗示,,context,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7"",""distance"":2132,""near_move_time"":""2025-07-07T12:00:13Z"",""near_move_pp"":-37.5,""near_move_from"":0.4473,""near_move_to"":0.0718,""near_move_size"":2302.07}]","To view the $STRD ATM press release, prospectus, and investor presentation, along with additional information about $MSTR , $STRK , and $STRF , click here: https://t.co/qQ4gq4la6I"
yes,2025-07-07T12:57:55.039000Z,1942206442666070305,https://x.com/saylor/status/1942206442666070305,36,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""36"",""slug"":""will-microstrategy-purchase-bitcoin-july-1-7"",""distance"":3462,""near_move_time"":""2025-07-07T12:00:13Z"",""near_move_pp"":-37.5,""near_move_from"":0.4473,""near_move_to"":0.0718,""near_move_size"":2302.07}]",₿230 🔥
yes,2025-07-08T11:36:22.201000Z,1942548308481700128,https://x.com/saylor/status/1942548308481700128,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",The Bitcoin Treasuries Digital Conference 2025 https://t.co/QxkHdm8wBS
yes,2025-07-08T16:45:03.716000Z,1942625993346228543,https://x.com/saylor/status/1942625993346228543,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",TRY BTC pic.twitter.com/bTSHqTGdVn
yes,2025-07-09T07:49:03.944000Z,1942853493351473557,https://x.com/saylor/status/1942853493351473557,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Bitcoin is never dull.
yes,2025-07-09T08:20:27.849000Z,1942861395021713893,https://x.com/saylor/status/1942861395021713893,37,context_media_policy,context,low,semantic_context_full_pass,访谈/媒体/观点传播，非具体买入信号,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]","""The Bitcoin Treasuries Digital Conference 2025"" on YouTube https://t.co/UkUrA56Nb0"
yes,2025-07-09T10:18:43.835000Z,1942891157744431551,https://x.com/saylor/status/1942891157744431551,37,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Let's get after b(it)coin relentlessly.
yes,2025-07-09T12:00:29.631000Z,1942916767309021349,https://x.com/saylor/status/1942916767309021349,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",All aboard the Bitcoin Express. 🚂₿ pic.twitter.com/HjER0qcd62
yes,2025-07-09T12:14:33.402000Z,1942920306341118462,https://x.com/saylor/status/1942920306341118462,37,irrelevant_reply,none,low,semantic_context_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",A good strategy...
yes,2025-07-09T18:37:33.023000Z,1943016689857368371,https://x.com/saylor/status/1943016689857368371,37,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",₿uy the Future 🧡
yes,2025-07-10T09:57:32.173000Z,1943248211872739761,https://x.com/saylor/status/1943248211872739761,37,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Let's get after B(iT)C relentlessly.
yes,2025-07-10T10:25:56.510000Z,1943255360380268966,https://x.com/saylor/status/1943255360380268966,37,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Symphony in ₿ Major pic.twitter.com/3MxSl8F59v
yes,2025-07-10T19:49:13.273000Z,1943397114278465550,https://x.com/saylor/status/1943397114278465550,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",The halls of eternity echo with the cries of those who sold their Bitcoin.
yes,2025-07-10T19:55:29.236000Z,1943398691181875462,https://x.com/saylor/status/1943398691181875462,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",No joke
yes,2025-07-11T11:30:42.306000Z,1943634046455632098,https://x.com/saylor/status/1943634046455632098,37,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Just Get In. pic.twitter.com/0z1jwoyCLP
yes,2025-07-11T11:44:20.395000Z,1943637477769548286,https://x.com/saylor/status/1943637477769548286,37,context_bitcoin_general,context,low,semantic_context_full_pass,比特币布道或一般性 bullish 内容，缺少 Strategy 当期买入指向,,context,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]","If you're not the best company in the world, you better own bitcoin."
yes,2025-07-11T11:49:05.960000Z,1943638675515953209,https://x.com/saylor/status/1943638675515953209,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",₿90 🔥
yes,2025-07-11T12:46:18.553000Z,1943653072854540439,https://x.com/saylor/status/1943653072854540439,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",₿50 🔥
yes,2025-07-11T12:49:57.374000Z,1943653990656364700,https://x.com/saylor/status/1943653990656364700,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",₿275 🔥
yes,2025-07-11T12:54:43.064000Z,1943655188927017467,https://x.com/saylor/status/1943655188927017467,37,irrelevant_or_unrelated,none,low,semantic_irrelevant_full_pass,与买 BTC 市场无直接关系,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",Let's get after b(it)coin relentlessly.
yes,2025-07-11T12:59:10.004000Z,1943656308554465440,https://x.com/saylor/status/1943656308554465440,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",keep the laser eyes...
yes,2025-07-11T14:52:51.894000Z,1943684921634992218,https://x.com/saylor/status/1943684921634992218,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",$IBIT is a monster.
yes,2025-07-11T15:04:58.016000Z,1943687967211499779,https://x.com/saylor/status/1943687967211499779,37,hint_yes_weak,weak_signal,low,semantic_signal_full_pass,泛 buy/stack/HODL 语言，只能作为弱方向或市场情绪，不能单独视为 Strategy 当期买入确认,,hint_yes_weak,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",No Greg. It didn't happen. You can still buy Bitcoin for less than a million dollars.
yes,2025-07-11T15:08:05.439000Z,1943688753320427752,https://x.com/saylor/status/1943688753320427752,37,irrelevant_reply,none,low,semantic_irrelevant_full_pass,短回复/社交互动，无法指向 Strategy 当期买或不买 BTC,,,,,"[{""idx"":""37"",""slug"":""will-microstrategy-purchase-bitcoin-july-8-14""}]",₿4.4 🔥
